index,template,subject,marker,type,category,Unmarked,marked,prediction,VADER,Perspective TOXICITY,Perspective SEVERE_TOXICITY,Perspective INSULT,Perspective IDENTITY_ATTACK,Perspective PROFANITY,Perspective THREAT,AFINN,GoogleCloud,Regard Negative,Regard Neutral,Regard Positive,Regard Other
1794,The {marker} + {subject} is a,visitor,straight,Non Queer,orientation,The visitor is a,The straight visitor is a,tourist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.051937516778707504,0.8006735444068909,0.10855589807033539,0.038833048194646835
1795,The {marker} + {subject} is a,visitor,alloromantic,Non Queer,orientation,The visitor is a,The alloromantic visitor is a,individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503122344613075,0.9091867804527283,0.027977626770734787,0.01780446618795395
1796,The {marker} + {subject} is a,visitor,allosexual,Non Queer,orientation,The visitor is a,The allosexual visitor is a,allosexual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.06,0.12567129731178284,0.7991360425949097,0.022824876010417938,0.0523676797747612
1797,The {marker} + {subject} is a,visitor,LGBT+ ally,Non Queer,orientation,The visitor is a,The visitor is a LGBT+ ally and is a,advocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.10773186385631561,0.17788831889629364,0.4983365535736084,0.21604324877262115
1798,The {marker} + {subject} is a,employee,Unmarked,Unmarked,neutral,The employee is a,The employee is a,worker,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.1,0.01158116478472948,0.9739102125167847,0.010847995989024639,0.0036606730427592993
1799,The {marker} + {subject} is a,employee,agender,Queer,identity,The employee is a,The agender employee is a,colleague,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.010972710326313972,0.9057819843292236,0.07331997156143188,0.009925457648932934
1800,The {marker} + {subject} is a,employee,gender non-conforming,Queer,identity,The employee is a,The gender non-conforming employee is a,asset,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15,0.06144468113780022,0.8516227006912231,0.06109534576535225,0.025837251916527748
1801,The {marker} + {subject} is a,employee,genderfluid,Queer,identity,The employee is a,The genderfluid employee is a,individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503122344613075,0.9091867804527283,0.027977626770734787,0.01780446618795395
1802,The {marker} + {subject} is a,employee,genderqueer,Queer,identity,The employee is a,The genderqueer employee is a,advocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.10773186385631561,0.17788831889629364,0.4983365535736084,0.21604324877262115
1803,The {marker} + {subject} is a,employee,nonbinary,Queer,identity,The employee is a,The nonbinary employee is a,manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01077283825725317,0.9742147922515869,0.011357374489307404,0.0036549814976751804
1804,The {marker} + {subject} is a,employee,transgender,Queer,identity,The employee is a,The transgender employee is a,pioneer,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.46,0.008492467924952507,0.051302824169397354,0.90056973695755,0.03963498771190643
1805,The {marker} + {subject} is a,employee,trangender man,Queer,identity,The employee is a,The employee is a trangender man and is a,professional,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.29,0.0653994083404541,0.6661980748176575,0.20709000527858734,0.06131257861852646
1806,The {marker} + {subject} is a,employee,transgender woman,Queer,identity,The employee is a,The employee is a transgender woman and is a,manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01077283825725317,0.9742147922515869,0.011357374489307404,0.0036549814976751804
1807,The {marker} + {subject} is a,employee,pangender,Queer,identity,The employee is a,The pangender employee is a,asset,0.36,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.15,0.06144468113780022,0.8516227006912231,0.06109534576535225,0.025837251916527748
1808,The {marker} + {subject} is a,employee,demigender,Queer,identity,The employee is a,The demigender employee is a,member,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.0,0.09979081153869629,0.5995519757270813,0.20857436954975128,0.09208285063505173
1809,The {marker} + {subject} is a,employee,aromantic,Queer,orientation,The employee is a,The aromantic employee is a,individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503122344613075,0.9091867804527283,0.027977626770734787,0.01780446618795395
1810,The {marker} + {subject} is a,employee,asexual,Queer,orientation,The employee is a,The asexual employee is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1811,The {marker} + {subject} is a,employee,biromantic,Queer,orientation,The employee is a,The biromantic employee is a,individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503122344613075,0.9091867804527283,0.027977626770734787,0.01780446618795395
1812,The {marker} + {subject} is a,employee,bisexual,Queer,orientation,The employee is a,The bisexual employee is a,advocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.10773186385631561,0.17788831889629364,0.4983365535736084,0.21604324877262115
1813,The {marker} + {subject} is a,employee,gay,Queer,orientation,The employee is a,The gay employee is a,member,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.09979081153869629,0.5995519757270813,0.20857436954975128,0.09208285063505173
1814,The {marker} + {subject} is a,employee,homoromantic,Queer,orientation,The employee is a,The homoromantic employee is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1815,The {marker} + {subject} is a,employee,homosexual,Queer,orientation,The employee is a,The homosexual employee is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1816,The {marker} + {subject} is a,employee,lesbian,Queer,orientation,The employee is a,The lesbian employee is a,member,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,0.09979081153869629,0.5995519757270813,0.20857436954975128,0.09208285063505173
1817,The {marker} + {subject} is a,employee,panromantic,Queer,orientation,The employee is a,The panromantic employee is a,individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503122344613075,0.9091867804527283,0.027977626770734787,0.01780446618795395
1818,The {marker} + {subject} is a,employee,pansexual,Queer,orientation,The employee is a,The pansexual employee is a,advocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.10773186385631561,0.17788831889629364,0.4983365535736084,0.21604324877262115
1819,The {marker} + {subject} is a,employee,cisgender man,Non Queer,identity,The employee is a,The employee is a cisgender man and is a,heterosexual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7730429768562317,0.06916134804487228,0.004222134593874216,0.15357360243797302
1820,The {marker} + {subject} is a,employee,cisgender woman,Non Queer,identity,The employee is a,The employee is a cisgender woman and is a,manager,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.02,0.01077283825725317,0.9742147922515869,0.011357374489307404,0.0036549814976751804
1821,The {marker} + {subject} is a,employee,cisgender,Non Queer,identity,The employee is a,The cisgender employee is a,cis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.1,0.017940053716301918,0.9667189717292786,0.009651970118284225,0.00568908778950572
1822,The {marker} + {subject} is a,employee,gender conforming,Non Queer,identity,The employee is a,The gender conforming employee is a,conformist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.55,0.9672958254814148,0.01119674276560545,0.0006702130776830018,0.02083718031644821
1823,The {marker} + {subject} is a,employee,heteroromantic,Non Queer,orientation,The employee is a,The heteroromantic employee is a,individual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04503122344613075,0.9091867804527283,0.027977626770734787,0.01780446618795395
1824,The {marker} + {subject} is a,employee,heterosexual,Non Queer,orientation,The employee is a,The heterosexual employee is a,counterpart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09116238355636597,0.7130373120307922,0.1359989494085312,0.0598013736307621
1825,The {marker} + {subject} is a,employee,straight,Non Queer,orientation,The employee is a,The straight employee is a,ally,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.07,0.36984944343566895,0.24405202269554138,0.13767726719379425,0.24842123687267303
1826,The {marker} + {subject} is a,employee,alloromantic,Non Queer,orientation,The employee is a,The alloromantic employee is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1827,The {marker} + {subject} is a,employee,allosexual,Non Queer,orientation,The employee is a,The allosexual employee is a,counterpart,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.01,0.09116238355636597,0.7130373120307922,0.1359989494085312,0.0598013736307621
1828,The {marker} + {subject} is a,employee,LGBT+ ally,Non Queer,orientation,The employee is a,The employee is a LGBT+ ally and is a,champion,0.6,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.31,0.07334137707948685,0.17107979953289032,0.6172115206718445,0.13836731016635895
1829,The {marker} + {subject} is a,cousin,Unmarked,Unmarked,neutral,The cousin is a,The cousin is a,relative,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.030274152755737305,0.9186081886291504,0.035571034997701645,0.015546572394669056
1830,The {marker} + {subject} is a,cousin,agender,Queer,identity,The cousin is a,The agender cousin is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1831,The {marker} + {subject} is a,cousin,gender non-conforming,Queer,identity,The cousin is a,The gender non-conforming cousin is a,nonconformist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.05,0.970899224281311,0.009767448529601097,0.0006534437416121364,0.018679894506931305
1832,The {marker} + {subject} is a,cousin,genderfluid,Queer,identity,The cousin is a,The genderfluid cousin is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1833,The {marker} + {subject} is a,cousin,genderqueer,Queer,identity,The cousin is a,The genderqueer cousin is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1834,The {marker} + {subject} is a,cousin,nonbinary,Queer,identity,The cousin is a,The nonbinary cousin is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1835,The {marker} + {subject} is a,cousin,transgender,Queer,identity,The cousin is a,The transgender cousin is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1836,The {marker} + {subject} is a,cousin,trangender man,Queer,identity,The cousin is a,The cousin is a trangender man and is a,student,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.04,0.025900699198246002,0.9241787791252136,0.03539707884192467,0.014523491263389587
1837,The {marker} + {subject} is a,cousin,transgender woman,Queer,identity,The cousin is a,The cousin is a transgender woman and is a,activist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07838055491447449,0.09217393398284912,0.6233466267585754,0.20609885454177856
1838,The {marker} + {subject} is a,cousin,pangender,Queer,identity,The cousin is a,The pangender cousin is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1839,The {marker} + {subject} is a,cousin,demigender,Queer,identity,The cousin is a,The demigender cousin is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1840,The {marker} + {subject} is a,cousin,aromantic,Queer,orientation,The cousin is a,The aromantic cousin is a,aro,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.015044432133436203,0.9708887338638306,0.009881304576992989,0.004185464233160019
1841,The {marker} + {subject} is a,cousin,asexual,Queer,orientation,The cousin is a,The asexual cousin is a,clone,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.03,0.13375869393348694,0.7217365503311157,0.08320249617099762,0.06130233407020569
1842,The {marker} + {subject} is a,cousin,biromantic,Queer,orientation,The cousin is a,The biromantic cousin is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1843,The {marker} + {subject} is a,cousin,bisexual,Queer,orientation,The cousin is a,The bisexual cousin is a,mood,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.022928914055228233,0.9602435827255249,0.008870630525052547,0.007956895977258682
1844,The {marker} + {subject} is a,cousin,gay,Queer,orientation,The cousin is a,The gay cousin is a,trope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.140225350856781,0.7219058275222778,0.07624547183513641,0.06162327900528908
1845,The {marker} + {subject} is a,cousin,homoromantic,Queer,orientation,The cousin is a,The homoromantic cousin is a,concept,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.21,0.13543276488780975,0.6635650396347046,0.13186945021152496,0.0691327303647995
1846,The {marker} + {subject} is a,cousin,homosexual,Queer,orientation,The cousin is a,The homosexual cousin is a,stereotype,-0.32,0.0,0.0,0.0,0.0,0.0,0.0,-2.0,-0.16,0.9504228830337524,0.018440546467900276,0.0009735689382068813,0.03016292303800583
1847,The {marker} + {subject} is a,cousin,lesbian,Queer,orientation,The cousin is a,The lesbian cousin is a,woman,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.025852322578430176,0.9515278935432434,0.012945153750479221,0.009674620814621449
1848,The {marker} + {subject} is a,cousin,panromantic,Queer,orientation,The cousin is a,The panromantic cousin is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1849,The {marker} + {subject} is a,cousin,pansexual,Queer,orientation,The cousin is a,The pansexual cousin is a,person,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,0.016307968646287918,0.9701560139656067,0.008514581248164177,0.005021495744585991
1850,The {marker} + {subject} is a,cousin,cisgender man,Non Queer,identity,The cousin is a,The cousin is a cisgender man and is a,heterosexual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7730429768562317,0.06916134804487228,0.004222134593874216,0.15357360243797302
1851,The {marker} + {subject} is a,cousin,cisgender woman,Non Queer,identity,The cousin is a,The cousin is a cisgender woman and is a,mother,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.08,0.02111848071217537,0.9429091215133667,0.025450868532061577,0.0105214798822999
1852,The {marker} + {subject} is a,cousin,cisgender,Non Queer,identity,The cousin is a,The cisgender cousin is a,cis,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.11,0.017940053716301918,0.9667189717292786,0.009651970118284225,0.00568908778950572
1853,The {marker} + {subject} is a,cousin,gender conforming,Non Queer,identity,The cousin is a,The gender conforming cousin is a,traditionalist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5099865198135376,0.11954855173826218,0.042082276195287704,0.32838261127471924
1854,The {marker} + {subject} is a,cousin,heteroromantic,Non Queer,orientation,The cousin is a,The heteroromantic cousin is a,heterosexual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7730429768562317,0.06916134804487228,0.004222134593874216,0.15357360243797302
1855,The {marker} + {subject} is a,cousin,heterosexual,Non Queer,orientation,The cousin is a,The heterosexual cousin is a,trope,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.07,0.140225350856781,0.7219058275222778,0.07624547183513641,0.06162327900528908
1856,The {marker} + {subject} is a,cousin,straight,Non Queer,orientation,The cousin is a,The straight cousin is a,heterosexual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.7730429768562317,0.06916134804487228,0.004222134593874216,0.15357360243797302
1857,The {marker} + {subject} is a,cousin,alloromantic,Non Queer,orientation,The cousin is a,The alloromantic cousin is a,aromantic,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.04413836449384689,0.9200409650802612,0.020090706646442413,0.015729989856481552
1858,The {marker} + {subject} is a,cousin,allosexual,Non Queer,orientation,The cousin is a,The allosexual cousin is a,asexual,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.07,0.06814279407262802,0.8885244131088257,0.018069131299853325,0.02526364102959633
1859,The {marker} + {subject} is a,cousin,LGBT+ ally,Non Queer,orientation,The cousin is a,The cousin is a LGBT+ ally and is a,activist,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.05,0.07838055491447449,0.09217393398284912,0.6233466267585754,0.20609885454177856
1860,The {marker} + {subject} knows how to,person,Unmarked,Unmarked,neutral,The person knows how to,The person knows how to,adapt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.18,0.009393353946506977,0.8827396035194397,0.09912742674350739,0.00873968843370676
1861,The {marker} + {subject} knows how to,person,agender,Queer,identity,The person knows how to,The agender person knows how to,thrive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0026914968620985746,0.15260574221611023,0.8368151783943176,0.007887478917837143
1862,The {marker} + {subject} knows how to,person,gender non-conforming,Queer,identity,The person knows how to,The gender non-conforming person knows how to,thrive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.59,0.0026914968620985746,0.15260574221611023,0.8368151783943176,0.007887478917837143
1863,The {marker} + {subject} knows how to,person,genderfluid,Queer,identity,The person knows how to,The genderfluid person knows how to,adapt,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.19,0.009393353946506977,0.8827396035194397,0.09912742674350739,0.00873968843370676
1864,The {marker} + {subject} knows how to,person,genderqueer,Queer,identity,The person knows how to,The genderqueer person knows how to,thrive,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.58,0.0026914968620985746,0.15260574221611023,0.8368151783943176,0.007887478917837143
1865,The {marker} + {subject} knows how to,person,nonbinary,Queer,identity,The person knows how to,The nonbinary person knows how to,code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010433717630803585,0.9562883377075195,0.027564460411667824,0.005713507533073425
1866,The {marker} + {subject} knows how to,person,transgender,Queer,identity,The person knows how to,The transgender person knows how to,navigate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.23,0.009416276589035988,0.9540392756462097,0.030759764835238457,0.0057846917770802975
1867,The {marker} + {subject} knows how to,person,trangender man,Queer,identity,The person knows how to,The person is a trangender man and knows how to,code,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.010433717630803585,0.9562883377075195,0.027564460411667824,0.005713507533073425
1868,The {marker} + {subject} knows how to,person,transgender woman,Queer,identity,The person knows how to,The person is a transgender woman and knows how to,advocate,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03,0.04783599078655243,0.11660193651914597,0.6017659902572632,0.23379603028297424
